DATE,DOW,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2023-12-21,4,PAID_SOCIAL_IMPRESSIONS,31044,16883,0,0,0,0,0,true,true,true,true,true
2023-12-28,4,PAID_SOCIAL_IMPRESSIONS,55125,24081,0,0,0,0,0,true,true,true,true,true
2024-01-04,4,PAID_SOCIAL_IMPRESSIONS,50058,5067,0,0,0,0,0,true,true,true,true,true
2024-01-11,4,PAID_SOCIAL_IMPRESSIONS,67631,17573,0,0,0,0,0,true,true,true,true,true
2024-01-18,4,PAID_SOCIAL_IMPRESSIONS,54304,13327,0,0,0,0,0,true,true,true,true,true
2024-01-25,4,PAID_SOCIAL_IMPRESSIONS,89184,34880,0,0,0,0,0,true,true,true,true,true
2024-02-01,4,PAID_SOCIAL_IMPRESSIONS,60883,28301,0,0,0,0,0,true,true,true,true,true
2024-02-08,4,PAID_SOCIAL_IMPRESSIONS,63338,2455,0,0,0,0,0,true,true,true,true,true
2024-02-15,4,PAID_SOCIAL_IMPRESSIONS,46373,16965,0,0,0,0,0,true,true,true,true,true
2024-02-22,4,PAID_SOCIAL_IMPRESSIONS,69707,23334,0,0,0,0,0,true,true,true,true,true
2024-02-29,4,PAID_SOCIAL_IMPRESSIONS,61024,8683,0,0,0,0,0,true,true,true,true,true
2024-03-07,4,PAID_SOCIAL_IMPRESSIONS,63147,2123,0,0,0,0,0,true,true,true,true,true
2024-03-14,4,PAID_SOCIAL_IMPRESSIONS,68156,5009,0,0,0,0,0,true,true,true,true,true
2024-03-21,4,PAID_SOCIAL_IMPRESSIONS,63949,4207,0,0,0,0,0,true,true,true,true,true
2024-03-28,4,PAID_SOCIAL_IMPRESSIONS,68122,4173,0,0,0,0,0,true,true,true,true,true
2024-04-04,4,PAID_SOCIAL_IMPRESSIONS,79460,11338,0,0,0,0,0,true,true,true,true,true
2024-04-11,4,PAID_SOCIAL_IMPRESSIONS,176432,96972,0,0,0,0,0,true,true,true,true,true
2024-04-18,4,PAID_SOCIAL_IMPRESSIONS,160159,16273,0,0,0,0,0,true,true,true,true,true
2024-04-25,4,PAID_SOCIAL_IMPRESSIONS,26876,133283,0,0,0,0,0,true,true,true,true,true
2024-05-02,4,PAID_SOCIAL_IMPRESSIONS,0,26876,0,0,0,0,0,false,false,false,true,true
2024-05-09,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-16,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-23,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-30,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-06,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-13,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-20,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-27,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-04,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-11,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-18,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-25,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-01,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-08,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-15,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-22,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-29,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-05,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-12,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-19,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-26,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-03,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-10,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-17,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-24,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-31,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-07,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-14,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-21,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-28,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-05,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-12,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-19,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-26,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-02,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-09,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-16,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-23,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-30,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-06,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-13,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-20,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-27,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-06,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-13,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-20,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-27,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-03,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-10,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-17,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-24,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-05-01,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-05-08,4,PAID_SOCIAL_IMPRESSIONS,5269,5269,0,0,0,0,0,true,true,true,true,true
2025-05-15,4,PAID_SOCIAL_IMPRESSIONS,5381,112,0,0,0,0,0,true,true,true,true,true
2025-05-22,4,PAID_SOCIAL_IMPRESSIONS,5543,162,0,0,0,0,0,true,true,true,true,true
2025-05-29,4,PAID_SOCIAL_IMPRESSIONS,9006,3463,0,0,0,0,0,true,true,true,true,true
2025-06-05,4,PAID_SOCIAL_IMPRESSIONS,6185,2821,0,0,0,0,0,true,true,true,true,true
2025-06-12,4,PAID_SOCIAL_IMPRESSIONS,5448,737,0,0,0,0,0,true,true,true,true,true
2025-06-19,4,PAID_SOCIAL_IMPRESSIONS,4924,524,0,0,0,0,0,true,true,true,true,true
2025-06-26,4,PAID_SOCIAL_IMPRESSIONS,7155,2231,0,0,0,0,0,true,true,true,true,true
2025-07-03,4,PAID_SOCIAL_IMPRESSIONS,8439,1284,0,0,0,0,0,true,true,true,true,true
2025-07-10,4,PAID_SOCIAL_IMPRESSIONS,5835,2604,0,0,0,0,0,true,true,true,true,true
2025-07-17,4,PAID_SOCIAL_IMPRESSIONS,9421,3586,0,0,0,0,0,true,true,true,true,true
2025-07-24,4,PAID_SOCIAL_IMPRESSIONS,17577,8156,0,0,0,0,0,true,true,true,true,true
2025-07-31,4,PAID_SOCIAL_IMPRESSIONS,8705,8872,0,0,0,0,0,true,true,true,true,true
2025-08-07,4,PAID_SOCIAL_IMPRESSIONS,27401,18696,0,0,0,0,0,true,true,true,true,true
2025-08-14,4,PAID_SOCIAL_IMPRESSIONS,24257,3144,0,0,0,0,0,true,true,true,true,true
2025-08-21,4,PAID_SOCIAL_IMPRESSIONS,9150,15107,0,0,0,0,0,true,true,true,true,true
2025-08-28,4,PAID_SOCIAL_IMPRESSIONS,12354,3204,0,0,0,0,0,true,true,true,true,true
2025-09-04,4,PAID_SOCIAL_IMPRESSIONS,12015,339,0,0,0,0,0,true,true,true,true,true
2025-09-11,4,PAID_SOCIAL_IMPRESSIONS,15080,3065,0,0,0,0,0,true,true,true,true,true
2025-09-18,4,PAID_SOCIAL_IMPRESSIONS,14674,406,0,0,0,0,0,true,true,true,true,true
2025-09-25,4,PAID_SOCIAL_IMPRESSIONS,563,14111,0,0,0,0,0,true,true,true,true,true
2025-10-02,4,PAID_SOCIAL_IMPRESSIONS,1301,738,0,0,0,0,0,true,true,true,true,true
2025-10-09,4,PAID_SOCIAL_IMPRESSIONS,19093,17792,0,0,0,0,0,true,true,true,true,true
2025-10-16,4,PAID_SOCIAL_IMPRESSIONS,10713,8380,0,0,0,0,0,true,true,true,true,true
2025-10-23,4,PAID_SOCIAL_IMPRESSIONS,12649,1936,0,0,0,0,0,true,true,true,true,true
2025-10-30,4,PAID_SOCIAL_IMPRESSIONS,18892,6243,0,0,0,0,0,true,true,true,true,true
2025-11-06,4,PAID_SOCIAL_IMPRESSIONS,13471,5421,0,0,0,0,0,true,true,true,true,true
2025-11-13,4,PAID_SOCIAL_IMPRESSIONS,10076,3395,0,0,0,0,0,true,true,true,true,true
2025-11-20,4,PAID_SOCIAL_IMPRESSIONS,14839,4763,0,0,0,0,0,true,true,true,true,true
2025-11-27,4,PAID_SOCIAL_IMPRESSIONS,5813,9026,0,0,0,0,0,true,true,true,true,true
2025-12-04,4,PAID_SOCIAL_IMPRESSIONS,12756,6943,0,0,0,0,0,true,true,true,true,true
2025-12-11,4,PAID_SOCIAL_IMPRESSIONS,10341,2415,0,0,0,0,0,true,true,true,true,true
2025-12-18,4,PAID_SOCIAL_IMPRESSIONS,0,10341,0,0,0,0,0,false,false,false,true,true
2025-12-25,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2026-01-01,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2026-01-08,4,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2026-01-15,4,PAID_SOCIAL_IMPRESSIONS,11044,11044,0,0,0,0,0,true,true,true,true,true
2026-01-22,4,PAID_SOCIAL_IMPRESSIONS,5059,5985,0,0,0,0,0,true,true,true,true,true
2026-01-29,4,PAID_SOCIAL_IMPRESSIONS,6187,1128,0,0,0,0,0,true,true,true,true,true
2026-02-05,4,PAID_SOCIAL_IMPRESSIONS,6655,468,0,0,0,0,0,true,true,true,true,true
2026-02-12,4,PAID_SOCIAL_IMPRESSIONS,5164,1491,0,0,0,0,0,true,true,true,true,true
2026-02-19,4,PAID_SOCIAL_IMPRESSIONS,6930,1766,0,0,0,0,0,true,true,true,true,true
2026-02-26,4,PAID_SOCIAL_IMPRESSIONS,5862,1068,0,0,0,0,0,true,true,true,true,true
2026-03-05,4,PAID_SOCIAL_IMPRESSIONS,6195,333,0,0,0,0,0,true,true,true,true,true
2026-03-12,4,PAID_SOCIAL_IMPRESSIONS,6770,575,0,0,0,0,0,true,true,true,true,true
2026-03-19,4,PAID_SOCIAL_IMPRESSIONS,11737,4967,0,0,0,0,0,true,true,true,true,true
2026-03-26,4,PAID_SOCIAL_IMPRESSIONS,11468,269,0,0,0,0,0,true,true,true,true,true
2026-04-02,4,PAID_SOCIAL_IMPRESSIONS,10082,1386,0,0,0,0,0,true,true,true,true,true
2023-01-06,5,PAID_SOCIAL_IMPRESSIONS,66207,,0,0,0,0,0,true,true,true,false,true
2023-01-13,5,PAID_SOCIAL_IMPRESSIONS,76711,10504,0,0,0,0,0,true,true,true,true,true
2023-01-20,5,PAID_SOCIAL_IMPRESSIONS,106699,29988,0,0,0,0,0,true,true,true,true,true
2023-01-27,5,PAID_SOCIAL_IMPRESSIONS,63951,42748,0,0,0,0,0,true,true,true,true,true
2023-02-03,5,PAID_SOCIAL_IMPRESSIONS,99043,35092,0,0,0,0,0,true,true,true,true,true
2023-02-10,5,PAID_SOCIAL_IMPRESSIONS,43417,55626,0,0,0,0,0,true,true,true,true,true
2023-02-17,5,PAID_SOCIAL_IMPRESSIONS,196194,152777,0,0,0,0,0,true,true,true,true,true
2023-02-24,5,PAID_SOCIAL_IMPRESSIONS,186609,9585,0,0,0,0,0,true,true,true,true,true
2023-03-03,5,PAID_SOCIAL_IMPRESSIONS,129359,57250,0,0,0,0,0,true,true,true,true,true
2023-03-10,5,PAID_SOCIAL_IMPRESSIONS,210111,80752,0,0,0,0,0,true,true,true,true,true
2023-03-17,5,PAID_SOCIAL_IMPRESSIONS,772255,562144,0,0,0,0,0,true,true,true,true,true
2023-03-24,5,PAID_SOCIAL_IMPRESSIONS,778119,5864,0,0,0,0,0,true,true,true,true,true
2023-03-31,5,PAID_SOCIAL_IMPRESSIONS,74492,703627,0,0,0,0,0,true,true,true,true,true
2023-04-07,5,PAID_SOCIAL_IMPRESSIONS,21392,53100,0,0,0,0,0,true,true,true,true,true
2023-04-14,5,PAID_SOCIAL_IMPRESSIONS,48321,26929,0,0,0,0,0,true,true,true,true,true
2023-04-21,5,PAID_SOCIAL_IMPRESSIONS,69600,21279,0,0,0,0,0,true,true,true,true,true
2023-04-28,5,PAID_SOCIAL_IMPRESSIONS,61222,8378,0,0,0,0,0,true,true,true,true,true
2023-05-05,5,PAID_SOCIAL_IMPRESSIONS,61645,423,0,0,0,0,0,true,true,true,true,true
2023-05-12,5,PAID_SOCIAL_IMPRESSIONS,63675,2030,0,0,0,0,0,true,true,true,true,true
2023-05-19,5,PAID_SOCIAL_IMPRESSIONS,59661,4014,0,0,0,0,0,true,true,true,true,true
2023-05-26,5,PAID_SOCIAL_IMPRESSIONS,49286,10375,0,0,0,0,0,true,true,true,true,true
2023-06-02,5,PAID_SOCIAL_IMPRESSIONS,51357,2071,0,0,0,0,0,true,true,true,true,true
2023-06-09,5,PAID_SOCIAL_IMPRESSIONS,54697,3340,0,0,0,0,0,true,true,true,true,true
2023-06-16,5,PAID_SOCIAL_IMPRESSIONS,58796,4099,0,0,0,0,0,true,true,true,true,true
2023-06-23,5,PAID_SOCIAL_IMPRESSIONS,60678,1882,0,0,0,0,0,true,true,true,true,true
2023-06-30,5,PAID_SOCIAL_IMPRESSIONS,63782,3104,0,0,0,0,0,true,true,true,true,true
2023-07-07,5,PAID_SOCIAL_IMPRESSIONS,77712,13930,0,0,0,0,0,true,true,true,true,true
2023-07-14,5,PAID_SOCIAL_IMPRESSIONS,96531,18819,0,0,0,0,0,true,true,true,true,true
2023-07-21,5,PAID_SOCIAL_IMPRESSIONS,169177,72646,0,0,0,0,0,true,true,true,true,true
2023-07-28,5,PAID_SOCIAL_IMPRESSIONS,61095,108082,0,0,0,0,0,true,true,true,true,true
2023-08-04,5,PAID_SOCIAL_IMPRESSIONS,50329,10766,0,0,0,0,0,true,true,true,true,true
2023-08-11,5,PAID_SOCIAL_IMPRESSIONS,67279,16950,0,0,0,0,0,true,true,true,true,true
2023-08-18,5,PAID_SOCIAL_IMPRESSIONS,48612,18667,0,0,0,0,0,true,true,true,true,true
2023-08-25,5,PAID_SOCIAL_IMPRESSIONS,13812,34800,0,0,0,0,0,true,true,true,true,true
2023-09-01,5,PAID_SOCIAL_IMPRESSIONS,19364,5552,0,0,0,0,0,true,true,true,true,true
2023-09-08,5,PAID_SOCIAL_IMPRESSIONS,17539,1825,0,0,0,0,0,true,true,true,true,true
2023-09-15,5,PAID_SOCIAL_IMPRESSIONS,34034,16495,0,0,0,0,0,true,true,true,true,true
2023-09-22,5,PAID_SOCIAL_IMPRESSIONS,50332,16298,0,0,0,0,0,true,true,true,true,true
2023-09-29,5,PAID_SOCIAL_IMPRESSIONS,48818,1514,0,0,0,0,0,true,true,true,true,true
2023-10-06,5,PAID_SOCIAL_IMPRESSIONS,48286,532,0,0,0,0,0,true,true,true,true,true
2023-10-13,5,PAID_SOCIAL_IMPRESSIONS,52142,3856,0,0,0,0,0,true,true,true,true,true
2023-10-20,5,PAID_SOCIAL_IMPRESSIONS,85041,32899,0,0,0,0,0,true,true,true,true,true
2023-10-27,5,PAID_SOCIAL_IMPRESSIONS,70245,14796,0,0,0,0,0,true,true,true,true,true
2023-11-03,5,PAID_SOCIAL_IMPRESSIONS,71460,1215,0,0,0,0,0,true,true,true,true,true
2023-11-10,5,PAID_SOCIAL_IMPRESSIONS,37998,33462,0,0,0,0,0,true,true,true,true,true
2023-11-17,5,PAID_SOCIAL_IMPRESSIONS,46611,8613,0,0,0,0,0,true,true,true,true,true
2023-11-24,5,PAID_SOCIAL_IMPRESSIONS,36094,10517,0,0,0,0,0,true,true,true,true,true
2023-12-01,5,PAID_SOCIAL_IMPRESSIONS,54760,18666,0,0,0,0,0,true,true,true,true,true
2023-12-08,5,PAID_SOCIAL_IMPRESSIONS,37276,17484,0,0,0,0,0,true,true,true,true,true
2023-12-15,5,PAID_SOCIAL_IMPRESSIONS,47419,10143,0,0,0,0,0,true,true,true,true,true
2023-12-22,5,PAID_SOCIAL_IMPRESSIONS,30802,16617,0,0,0,0,0,true,true,true,true,true
2023-12-29,5,PAID_SOCIAL_IMPRESSIONS,51933,21131,0,0,0,0,0,true,true,true,true,true
2024-01-05,5,PAID_SOCIAL_IMPRESSIONS,51761,172,0,0,0,0,0,true,true,true,true,true
2024-01-12,5,PAID_SOCIAL_IMPRESSIONS,66926,15165,0,0,0,0,0,true,true,true,true,true
2024-01-19,5,PAID_SOCIAL_IMPRESSIONS,61151,5775,0,0,0,0,0,true,true,true,true,true
2024-01-26,5,PAID_SOCIAL_IMPRESSIONS,89041,27890,0,0,0,0,0,true,true,true,true,true
2024-02-02,5,PAID_SOCIAL_IMPRESSIONS,66921,22120,0,0,0,0,0,true,true,true,true,true
2024-02-09,5,PAID_SOCIAL_IMPRESSIONS,63841,3080,0,0,0,0,0,true,true,true,true,true
2024-02-16,5,PAID_SOCIAL_IMPRESSIONS,62583,1258,0,0,0,0,0,true,true,true,true,true
2024-02-23,5,PAID_SOCIAL_IMPRESSIONS,86095,23512,0,0,0,0,0,true,true,true,true,true
2024-03-01,5,PAID_SOCIAL_IMPRESSIONS,57755,28340,0,0,0,0,0,true,true,true,true,true
2024-03-08,5,PAID_SOCIAL_IMPRESSIONS,67162,9407,0,0,0,0,0,true,true,true,true,true
2024-03-15,5,PAID_SOCIAL_IMPRESSIONS,58415,8747,0,0,0,0,0,true,true,true,true,true
2024-03-22,5,PAID_SOCIAL_IMPRESSIONS,59804,1389,0,0,0,0,0,true,true,true,true,true
2024-03-29,5,PAID_SOCIAL_IMPRESSIONS,56392,3412,0,0,0,0,0,true,true,true,true,true
2024-04-05,5,PAID_SOCIAL_IMPRESSIONS,79234,22842,0,0,0,0,0,true,true,true,true,true
2024-04-12,5,PAID_SOCIAL_IMPRESSIONS,162422,83188,0,0,0,0,0,true,true,true,true,true
2024-04-19,5,PAID_SOCIAL_IMPRESSIONS,160189,2233,0,0,0,0,0,true,true,true,true,true
2024-04-26,5,PAID_SOCIAL_IMPRESSIONS,26608,133581,0,0,0,0,0,true,true,true,true,true
2024-05-03,5,PAID_SOCIAL_IMPRESSIONS,0,26608,0,0,0,0,0,false,false,false,true,true
2024-05-10,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-17,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-24,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-31,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-07,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-14,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-21,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-28,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-05,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-12,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-19,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-07-26,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-02,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-09,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-16,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-23,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-08-30,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-06,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-13,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-20,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-09-27,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-04,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-11,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-18,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-10-25,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-01,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-08,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-15,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-22,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-11-29,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-06,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-13,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-20,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2024-12-27,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-03,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-10,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-17,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-24,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-01-31,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-07,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-14,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-21,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-02-28,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-07,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-14,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-21,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-03-28,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-04,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-11,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-18,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-04-25,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-05-02,5,PAID_SOCIAL_IMPRESSIONS,0,0,0,0,0,0,0,false,false,false,false,false
2025-05-09,5,PAID_SOCIAL_IMPRESSIONS,1927,1927,0,0,0,0,0,true,true,true,true,true
2025-05-16,5,PAID_SOCIAL_IMPRESSIONS,5944,4017,0,0,0,0,0,true,true,true,true,true
2025-05-23,5,PAID_SOCIAL_IMPRESSIONS,8006,2062,0,0,0,0,0,true,true,true,true,true
2025-05-30,5,PAID_SOCIAL_IMPRESSIONS,10072,2066,0,0,0,0,0,true,true,true,true,true
2025-06-06,5,PAID_SOCIAL_IMPRESSIONS,6656,3416,0,0,0,0,0,true,true,true,true,true
2025-06-13,5,PAID_SOCIAL_IMPRESSIONS,6937,281,0,0,0,0,0,true,true,true,true,true
2025-06-20,5,PAID_SOCIAL_IMPRESSIONS,4555,2382,0,0,0,0,0,true,true,true,true,true
2025-06-27,5,PAID_SOCIAL_IMPRESSIONS,5925,1370,0,0,0,0,0,true,true,true,true,true
2025-07-04,5,PAID_SOCIAL_IMPRESSIONS,11501,5576,0,0,0,0,0,true,true,true,true,true
2025-07-11,5,PAID_SOCIAL_IMPRESSIONS,6848,4653,0,0,0,0,0,true,true,true,true,true
